year,title,inn,ok1,ok2,ok3,region,of,of_lag,ta_fix,ta_fix_lag,ta_nonfix,ta_nonfix_lag,ta,ta_lag,tp_cap,tp_cap_lag,debt_long,debt_long_lag,tp_long,tp_long_lag,debt_short,debt_short_lag,tp_short,tp_short_lag,tp,tp_lag,sales,sales_lag,profit_operational,profit_operational_lag,exp_interest,exp_interest_lag,profit_before_tax,profit_before_tax_lag,cash_oper_inflow,cash_oper_inflow_sales,paid_to_supplier,paid_to_worker,cash_interest,cash_investment_of
2012,"Телерадиокомпания ""ТВТ""",1653020607,64,20,21,16.0,1441.9,1279.3,1674.8,1464.5,269.2,303.5,1944.1,1768.0,926.8,954.4,0.0,566.0,33.8,596.0,781.5,0.0,983.4,217.6,1944.1,1768.0,1119.4,1212.2,150.0,216.8,44.0,53.8,-6.2,118.9,1112.5,1082.9,449.2,201.6,15.0,405.9
2012,"Научно-производственное объединение ""Ростар""",1646012500,34,30,0,16.0,230.4,178.9,298.3,315.9,751.0,590.1,1049.3,906.0,189.2,161.0,441.3,310.2,442.5,329.3,121.9,195.2,417.7,415.7,1049.3,906.0,1320.1,1286.9,36.4,37.1,45.0,34.5,14.8,17.3,1498.8,815.4,1066.8,92.3,42.9,282.3
2012,Медицинская техника и фармация Татарстана,1654038766,51,46,1,16.0,542.5,546.0,558.5,556.6,1140.6,1048.4,1699.1,1605.0,447.0,449.2,0.0,0.0,1.4,1.4,0.0,0.0,1250.8,1154.5,1699.1,1605.0,3853.7,3457.1,45.0,46.8,0.0,0.0,7.5,13.9,5017.9,4914.2,3500.4,340.9,0.0,0.0
2012,КАМГЭСГРАЖДАНСТРОЙ,1650081070,45,21,1,16.0,34.3,33.5,34.7,33.5,875.2,939.2,909.8,972.7,11.7,8.4,0.0,0.0,0.6,2.8,245.7,319.9,897.5,961.5,909.8,972.7,1272.6,1608.4,16.1,15.6,0.0,0.0,3.2,8.4,470.2,470.0,929.6,19.9,0.0,0.0
2012,Заинский сахар,1647008721,15,83,0,16.0,1218.9,1186.4,1219.0,1186.5,1216.0,1355.1,2435.0,2541.6,901.6,819.7,0.0,180.0,0.0,180.0,896.2,1204.8,1533.4,1541.9,2435.0,2541.6,2409.5,1301.7,229.5,25.2,96.6,116.8,9.8,0.5,2562.2,2482.1,1741.5,109.2,99.2,66.4
2012,Завод Металлической Кровли,1659035769,27,33,0,16.0,35.2,39.1,35.3,39.3,194.4,101.7,229.8,141.0,132.5,83.9,71.0,9.9,71.1,10.0,0.1,26.6,26.2,47.1,229.8,141.0,1229.6,1028.9,59.5,35.5,1.8,2.3,60.9,35.4,1254.1,1252.7,1190.7,20.3,9.0,0.0
2012,ТНГК-Развитие,1644021266,11,10,11,16.0,997.3,981.3,1012.1,994.5,518.2,659.4,1530.3,1653.9,1262.2,1374.3,0.0,0.0,53.6,48.1,0.0,0.0,214.5,231.5,1530.3,1653.9,2568.9,2238.2,784.6,669.9,0.0,0.0,767.2,651.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Союз-Гарант,7710420651,50,10,1,77.0,7.4,5.9,598.3,6.0,166.9,140.9,765.3,146.8,138.1,111.8,524.5,0.0,524.7,0.2,1.6,0.0,102.5,34.9,765.3,146.8,1346.9,1181.7,47.3,49.9,39.8,0.4,24.6,56.2,1491.9,1401.4,1152.5,32.4,41.5,0.0
2012,МНКТ,1657086133,11,10,11,16.0,499.3,491.7,1058.2,1243.7,764.8,621.2,1822.9,1864.9,1474.4,1483.7,0.0,0.0,26.3,25.4,0.0,0.0,322.2,355.8,1822.9,1864.9,1326.9,1162.7,390.8,300.1,0.0,0.0,1068.3,740.0,1613.8,1322.3,115.8,70.7,0.0,121.2
2012,Алабуга Соте,1646013662,15,51,11,16.0,281.9,177.8,282.0,177.9,408.4,347.3,690.4,525.2,456.3,346.6,0.0,0.0,19.6,14.6,140.2,101.1,214.5,163.9,690.4,525.2,1574.3,1278.4,340.2,263.4,7.2,3.8,306.9,237.7,1524.5,1491.0,1071.8,84.0,7.1,131.5
2012,Единый закупочный центр,1655042839,51,43,1,16.0,0.7,0.7,1704.9,2083.9,6178.5,4003.9,7883.4,6087.8,784.7,690.0,2342.1,113.4,2342.1,113.4,1324.8,3484.5,4756.6,5284.4,7883.4,6087.8,9558.3,6549.5,229.0,123.0,463.4,417.6,103.6,-41.2,0.0,0.0,0.0,0.0,0.0,0.0
2012,Нижнекамский механический завод,1651031650,29,56,2,16.0,40.5,37.1,40.5,45.6,554.6,650.2,595.2,695.8,48.2,36.2,0.0,0.0,1.8,19.9,0.0,0.0,545.2,639.7,595.2,695.8,1921.0,1275.2,60.4,-93.0,0.0,0.0,0.0,-113.5,2059.0,2056.2,1228.9,497.8,0.0,9.3
2012,Нефтегаз-Сервискомплект,1608005036,45,2,0,16.0,6.9,7.4,6.9,7.4,1494.7,249.9,1501.6,257.3,9.4,-0.0,0.0,0.0,0.0,-1.3,19.8,1.0,1492.2,258.6,1501.6,257.3,1628.9,520.2,40.5,8.0,0.2,0.0,18.9,3.8,600.3,600.3,589.9,2.5,0.0,0.0
2012,"Управляющая компания ""Татнефть-Нефтехим""",1644024517,74,15,2,16.0,2.9,3.1,992.0,982.6,1281.3,1175.4,2273.2,2158.0,2120.2,2005.8,0.0,0.0,0.0,0.1,0.0,0.0,153.0,152.1,2273.2,2158.0,1671.2,536.9,53.2,29.9,0.0,0.0,-230.8,6.4,1110.0,746.7,339.0,284.0,0.0,8.1
2012,Охтин-Ойл,1644025454,11,10,11,16.0,710.8,621.6,763.5,653.3,420.2,357.2,1183.7,1010.5,732.1,654.4,150.0,80.0,229.9,148.1,0.1,0.2,221.7,207.9,1183.7,1010.5,1796.0,1680.3,597.9,643.6,10.7,12.5,547.2,604.4,1808.7,1801.0,280.2,27.6,10.8,179.3
2012,КамЭнергоРемонт,1639021461,40,10,4,16.0,69.6,384.5,602.4,736.4,514.5,522.5,1117.0,1258.9,844.7,950.9,0.0,0.0,2.5,3.8,56.0,12.0,269.7,304.3,1117.0,1258.9,1169.7,1241.1,28.1,9.9,4.5,3.2,13.0,14.5,1150.2,1110.5,635.4,363.3,4.5,2.8
2012,Кулонстрой,1660050377,45,21,1,16.0,233.2,230.9,233.2,231.1,2497.1,1898.4,2730.4,2129.5,630.5,624.1,2.3,8.0,2.3,8.0,1114.9,341.8,2097.6,1497.3,2730.4,2129.5,1609.9,1033.9,12.8,11.6,63.6,12.9,15.0,10.3,1174.7,1174.7,974.7,70.1,0.0,0.0
2012,Эластокам,1651027131,24,66,4,16.0,194.9,163.2,197.8,165.5,533.3,576.4,731.2,741.9,410.4,353.8,0.0,0.0,0.0,0.0,105.6,58.4,320.8,388.1,731.2,741.9,1846.4,1701.8,82.5,51.0,7.3,11.0,72.0,22.7,1863.3,1838.0,1515.6,40.9,7.3,51.9
2012,ЭСТЕЛЬ,1661005257,28,11,0,16.0,692.9,745.6,724.4,769.7,2447.2,1733.1,3171.6,2502.9,14.5,12.9,87.0,396.1,87.0,396.1,676.2,338.0,3070.1,2093.9,3171.6,2502.9,1231.2,904.1,67.8,50.1,30.4,28.8,5.1,5.2,0.0,0.0,0.0,0.0,0.0,0.0
2012,Агат,1650078006,51,3,0,16.0,167.4,162.5,216.1,174.2,439.3,401.3,655.4,575.5,121.3,110.5,221.4,200.1,224.2,202.4,81.5,70.7,309.9,262.6,655.4,575.5,2945.5,2795.8,-51.1,-50.5,5.6,3.3,20.0,13.1,3328.5,3324.9,3016.8,142.2,5.5,75.0
2012,Айрус,1624006894,65,23,1,16.0,0.0,0.0,60.0,60.0,115.9,142.5,175.9,202.5,105.5,102.6,0.0,0.0,0.0,0.0,70.4,99.6,70.4,99.9,175.9,202.5,1151.2,2296.2,6.5,6.5,8.2,4.9,3.5,5.9,217.8,0.0,0.4,0.5,4.1,0.0
2012,РОКАДА-ДЕНТ,1654042272,51,46,0,16.0,4.3,5.7,4.3,5.7,548.9,557.2,553.2,562.9,58.2,22.3,80.5,137.6,80.5,137.6,50.4,83.0,414.5,403.0,553.2,562.9,1794.0,1650.8,27.3,19.0,17.8,14.6,46.2,12.3,1709.1,1618.8,1568.6,17.3,17.9,0.9
2012,ТД Челны-хлеб,1650079472,52,2,0,16.0,179.7,111.0,186.0,118.5,652.0,356.1,838.0,474.7,25.2,23.5,0.0,0.0,4.3,0.0,34.0,39.3,808.6,451.2,838.0,474.7,5830.0,3991.5,-66.6,-4.9,0.5,0.3,58.3,45.8,6607.4,6595.9,5728.9,387.3,0.0,95.9
2012,ДАНАФЛЕКС,1622003425,25,21,0,16.0,336.9,398.1,1617.0,1755.3,848.4,665.6,2465.3,2420.9,790.7,783.4,1006.6,958.7,1009.3,960.8,20.8,85.1,665.4,676.7,2465.3,2420.9,2088.1,2223.5,132.7,166.1,97.9,90.3,51.7,80.4,0.0,0.0,0.0,0.0,0.0,0.0
2012,ТАИФ,1655020761,51,51,3,16.0,3576.2,3645.2,43382.8,37513.2,13097.5,11910.6,56480.3,49423.7,46246.8,36764.8,1400.2,2765.5,1658.5,3216.9,345.3,844.3,8574.9,9442.0,56480.3,49423.7,85707.0,77930.5,11157.0,980.8,133.8,356.9,15118.4,7510.6,83248.2,83086.9,73906.6,404.7,144.3,91.6
2012,ТАТПРОФ,1650089015,28,12,0,16.0,605.7,679.0,605.8,679.1,872.1,545.9,1477.9,1224.9,569.5,513.1,457.9,358.0,485.8,376.9,207.6,91.4,422.6,335.0,1477.9,1224.9,3953.7,3953.3,225.0,310.2,50.7,45.3,347.9,180.0,5140.0,3977.4,3675.4,144.4,0.0,0.0
2012,Государственный жилищный фонд при Президенте Республики Татарстан,1655065113,70,32,0,16.0,77.8,76.6,0.0,0.0,0.0,0.0,87545.3,74923.2,0.0,0.0,23741.3,20910.4,0.0,0.0,0.0,0.0,0.0,0.0,87545.3,74923.2,8925.6,7681.0,0.0,0.0,21.2,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Трансойл,1647006330,11,10,11,16.0,543.8,633.2,654.8,652.2,1079.3,200.5,1734.2,852.7,350.0,281.6,965.8,360.2,965.8,360.2,3.8,0.0,418.4,211.0,1734.2,852.7,1515.6,1227.9,492.2,397.9,64.5,20.1,425.3,368.1,1378.3,1378.3,211.6,13.2,61.8,0.0
2012,ЧЕЛНЫВОДОКАНАЛ,1650049407,41,0,2,16.0,1057.7,1026.5,1100.3,1055.1,471.1,420.8,1571.4,1476.0,1377.5,1300.7,0.0,0.0,25.5,35.7,0.0,0.0,168.4,139.7,1571.4,1476.0,1703.1,1760.5,63.8,0.5,0.0,0.1,27.5,23.4,1817.9,1805.5,807.8,406.4,0.0,105.9
2012,"Строительное объединение ""Тойл""",1659040303,45,41,0,16.0,0.0,0.1,0.0,0.0,0.0,0.0,396.6,260.1,-10.7,-11.4,0.0,0.0,0.0,0.0,64.9,183.6,0.0,0.0,396.6,260.1,1118.0,777.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Ортэкс,1649005395,45,21,1,16.0,409.7,333.3,409.7,333.3,7309.1,1815.6,7718.8,2148.9,281.0,146.2,0.0,0.0,0.0,0.0,843.3,566.6,7437.8,2002.7,7718.8,2148.9,12918.2,4073.1,473.5,207.2,0.0,0.0,168.4,126.9,6588.6,3228.6,3667.5,654.3,0.0,0.0
2012,Геотех,1649005194,11,10,11,16.0,914.2,827.9,971.5,869.8,279.8,211.8,1251.2,1081.6,1038.0,930.4,0.0,0.0,30.8,21.4,0.0,0.0,182.4,129.8,1251.2,1081.6,1473.3,1389.8,385.5,452.9,0.7,2.7,357.5,427.3,1379.3,1377.0,205.5,17.0,0.7,218.9
2012,"Склад ТОРГОВО-ФИНАНСОВОЙ КОМПАНИИ ""КАМАЗ""",1650067519,50,30,1,16.0,37.8,6.8,38.7,7.7,748.9,751.3,787.6,759.0,599.1,400.7,0.0,0.0,0.0,0.0,5.0,162.0,188.5,358.4,787.6,759.0,3705.0,3070.9,233.6,219.8,12.6,12.6,261.4,208.5,4239.8,4236.2,3757.7,65.8,13.1,0.0
2012,Таттелеком,1681000024,64,20,11,16.0,7675.9,7982.2,8951.9,9081.0,1751.9,1421.3,10703.7,10502.2,6658.9,6139.5,1214.5,2362.5,1447.4,2583.2,1094.7,224.3,2597.4,1779.6,10703.7,10502.2,7192.9,6384.9,1089.0,1110.3,199.4,210.0,927.6,892.4,6810.0,6781.4,1898.6,1425.6,199.1,1534.9
2012,ТАИФ-НК,1651025328,23,20,0,16.0,15993.8,15021.3,19211.8,17960.7,48138.9,33284.5,67350.7,51245.2,36365.9,29771.2,0.0,0.0,838.1,828.0,0.8,0.0,30146.7,20646.0,67350.7,51245.2,128597.7,124269.0,12718.3,20263.8,65.3,14.2,13627.5,19991.0,193940.6,167446.5,110022.5,1439.8,64.5,3580.0
2012,Газпром сжиженный газ,1660033036,51,51,3,16.0,193.7,198.0,199.1,201.5,117.4,73.4,316.5,274.9,170.9,166.1,0.0,0.0,1.2,1.1,31.7,23.0,144.4,107.7,316.5,274.9,1718.5,1232.2,26.8,23.9,1.2,3.7,25.0,17.1,1739.8,1730.9,1526.8,111.3,0.5,0.2
2012,Грань,1619001876,45,21,1,16.0,9.1,10.8,266.7,270.2,817.5,1406.9,1084.2,1677.1,201.9,200.3,119.4,248.0,119.4,248.0,250.5,2.0,762.9,1228.7,1084.2,1677.1,2308.9,3148.0,75.6,101.1,22.7,14.8,9.6,87.8,1895.0,1481.8,2357.0,60.6,24.7,3.9
2012,Бахетле-1,1660034880,52,11,0,16.0,413.0,403.0,418.8,407.5,4372.7,3261.6,4791.5,3669.1,166.7,165.9,3235.7,1859.5,3235.7,1859.5,266.0,686.6,1389.1,1643.7,4791.5,3669.1,6803.0,5909.0,27.9,29.8,280.0,188.8,113.5,113.4,8009.9,7809.9,5356.9,790.1,284.0,311.4
2012,"Инвестиционно-холдинговая компания ""Татгазинвест""",1608003448,45,21,3,16.0,89.9,97.3,281.0,331.9,3174.7,2861.5,3455.7,3193.4,414.3,368.5,213.9,188.4,220.3,452.6,94.6,187.5,2821.2,2372.3,3455.7,3193.4,5840.2,4220.5,175.9,95.6,27.2,33.1,68.3,21.4,1832.0,1761.5,1316.7,300.3,0.0,23.3
2012,"Торговый дом ""Кама""",1651024807,50,30,1,16.0,10.7,19.7,17.7,30.5,7316.6,5983.2,7334.2,6013.7,38.3,32.8,0.0,0.0,0.6,0.5,500.0,500.0,7295.3,5980.4,7334.2,6013.7,37185.7,8859.6,29.6,2.1,8.9,0.0,8.4,1.5,36020.5,35918.8,35271.3,128.3,8.9,10.3
2012,"Фирма ""Саман""",1655029757,51,34,21,16.0,82.3,30.9,82.3,30.9,968.6,909.5,1050.9,940.4,115.3,101.4,309.0,224.0,309.0,224.0,39.4,44.2,626.6,615.1,1050.9,940.4,1978.2,1654.8,177.0,134.2,25.8,15.4,15.5,10.1,1701.1,1696.0,1712.3,41.0,25.8,0.0
2012,Евростиль,1650063313,45,21,0,16.0,19.9,13.7,19.9,13.7,319.4,232.4,339.3,246.1,8.5,6.7,0.0,0.0,0.0,0.0,117.1,38.4,330.8,239.4,339.3,246.1,1024.5,814.4,4.0,4.9,0.0,0.0,4.3,3.6,2169.9,990.3,1050.9,22.2,0.1,0.0
2012,Геолого-разведочный исследовательский центр,1640001692,11,10,1,16.0,714.0,721.4,1095.7,912.2,178.6,188.5,1274.3,1100.7,1156.0,970.3,0.0,0.0,28.9,22.0,0.0,0.0,89.4,108.4,1274.3,1100.7,1159.9,1031.0,240.2,233.4,0.0,0.7,236.9,228.1,1189.0,1188.4,184.4,38.7,0.0,175.0
2012,Иделойл,1640001780,11,10,11,16.0,1648.4,1552.0,1679.4,1576.4,371.4,333.4,2050.9,1909.8,1437.7,1220.3,0.0,0.0,119.2,110.4,258.6,418.1,493.9,579.2,2050.9,1909.8,1904.4,1733.4,421.1,464.3,25.5,40.4,359.2,394.2,1814.4,1807.5,296.7,15.7,26.4,308.5
2012,Шешмаойл,1631002298,11,10,11,16.0,2575.5,2327.3,4475.3,3816.7,2554.8,2159.0,7030.1,5975.7,6142.0,5285.1,178.2,177.8,283.1,273.5,0.0,15.3,605.1,417.1,7030.1,5975.7,4695.9,4216.7,1326.4,1425.0,0.3,0.6,1591.4,1732.4,4735.6,4322.6,886.5,27.4,0.0,588.8
2012,Троицкнефть,1631002442,11,10,11,16.0,1242.9,1103.6,1361.4,1210.3,319.5,333.1,1680.9,1543.4,1164.2,1027.0,0.0,0.0,28.3,24.6,5.0,5.0,488.4,491.8,1680.9,1543.4,2706.7,2410.7,722.3,744.3,14.4,6.8,620.8,660.4,3743.7,3717.6,447.3,70.4,11.9,293.2
2012,СМП-Нефтегаз,1644015657,11,10,11,16.0,1297.2,1299.0,2684.4,2604.4,5820.0,4997.1,8504.4,7601.6,4770.5,3984.4,1168.2,2027.0,1201.6,2055.4,1411.8,650.5,2532.4,1561.8,8504.4,7601.6,5057.9,4823.7,1232.7,1398.0,205.9,217.1,1125.1,1245.5,5781.7,5677.7,2657.0,478.6,0.0,102.2
2012,Татнефтьавиасервис,1660031455,51,51,0,16.0,76.5,78.0,261.1,348.7,537.3,494.4,798.4,843.1,584.8,455.2,0.0,0.0,11.0,10.5,114.7,317.9,202.6,377.4,798.4,843.1,1105.3,1366.1,131.0,207.2,14.5,19.4,163.5,253.3,1267.0,1261.3,850.8,53.7,17.8,31.6
2012,Газпром межрегионгаз Казань,1660031631,51,51,3,16.0,13.6,17.3,76.9,57.8,5975.7,5317.8,6052.6,5375.6,622.0,558.7,0.0,0.0,0.4,0.4,0.0,0.0,5430.3,4816.4,6052.6,5375.6,46831.6,42613.8,117.5,128.9,0.0,0.0,122.7,125.8,43167.4,42610.6,42546.3,87.5,0.0,2.4
2012,ИНВЭНТ - Технострой,8602239601,45,21,3,86.0,352.4,355.3,400.1,477.7,2805.1,1967.0,3205.2,2444.7,93.0,65.2,206.0,275.0,243.3,281.5,1332.1,605.0,2868.9,2098.0,3205.2,2444.7,2169.4,3480.6,183.9,157.0,126.3,141.9,41.2,48.0,2134.8,2131.6,2006.3,295.4,115.4,201.7
2012,"ПФ ""ТрансТехСервис-2""",1650061884,50,10,2,16.0,1080.4,619.1,1088.8,797.8,515.1,375.1,1603.9,1172.9,344.2,279.9,813.5,295.1,823.7,296.8,332.5,532.2,436.0,596.2,1603.9,1172.9,2771.5,2279.8,92.9,113.5,44.1,22.7,65.6,91.3,3819.2,2620.1,2489.5,30.0,87.4,37.0
2012,Казметрострой,1655256157,45,21,2,16.0,1560.5,1530.9,1592.3,1533.7,11417.7,1825.5,13010.1,3359.2,1433.0,1424.8,0.0,0.0,77.4,71.0,309.6,293.3,11499.7,1863.4,13010.1,3359.2,8026.3,3726.7,254.4,187.4,0.0,18.2,120.7,49.6,16623.5,15051.7,7214.6,481.8,0.0,445.3
2012,Татнефть-Нефтехимснаб,1651026441,51,55,34,16.0,2.3,0.3,66.0,149.5,6850.7,7499.5,6916.8,7649.1,1368.4,1489.1,0.0,0.0,1.3,1.1,3567.4,3676.2,5547.1,6158.9,6916.8,7649.1,27992.6,26570.8,181.3,1481.3,12.3,67.2,-107.7,1181.6,29757.0,27328.9,26516.5,82.8,11.1,2.3
2012,Трубострой,1650058345,45,21,3,16.0,135.0,152.8,135.0,152.8,510.9,304.5,645.9,457.3,69.6,68.5,0.0,3.5,0.0,3.5,14.7,11.7,576.3,385.4,645.9,457.3,1402.8,773.6,6.3,7.6,0.0,0.0,1.9,1.3,1303.2,1286.3,1225.2,29.5,2.2,0.0
2012,Казанский жировой комбинат,1624004583,15,87,0,16.0,961.9,1067.4,2880.6,5111.2,3246.2,2511.3,6126.8,7622.5,1290.8,1307.4,855.0,2969.4,2041.4,3319.1,55.0,0.0,2794.7,2996.0,6126.8,7622.5,14993.0,6460.9,408.9,552.0,196.2,253.7,5.3,178.6,14949.5,14855.1,11999.4,308.3,222.9,0.2
2012,Нижнекамскнефтехим-Сервис,1659022689,51,55,0,16.0,52.0,54.8,79.9,82.4,76.4,61.0,156.3,143.4,108.3,105.1,0.0,0.0,0.5,0.4,0.0,0.0,47.5,37.9,156.3,143.4,1207.5,1183.5,14.2,14.4,0.0,0.0,6.5,5.0,1192.1,1191.3,1171.2,11.8,0.0,3.2
2012,Делфо-авто,1661001012,50,10,0,16.0,100.8,81.3,113.2,81.3,385.9,244.2,499.1,325.5,38.6,-0.6,190.8,139.0,190.8,139.0,34.1,69.6,269.8,187.1,499.1,325.5,1489.3,1108.6,0.8,0.9,20.1,17.9,39.2,20.5,1749.4,1749.4,1675.4,48.3,16.2,36.6
2012,КАРСАР,1624004368,50,50,0,16.0,2526.5,2574.4,2628.4,2669.9,231.4,196.5,2859.8,2866.4,1225.0,1231.0,1255.5,1254.2,1283.8,1283.0,0.0,50.1,351.0,352.4,2859.8,2866.4,4170.7,4181.3,2.6,-13.7,3.6,9.1,9.2,-41.1,4222.0,4105.2,3755.7,171.5,2.5,86.8
2012,Геология,1602002783,11,10,11,16.0,1193.4,1410.8,1554.4,1588.5,1056.2,841.5,2610.6,2430.0,2201.1,2194.7,0.0,0.0,51.4,41.7,0.0,0.0,358.1,193.7,2610.6,2430.0,2017.1,1904.3,473.3,561.8,0.0,0.0,475.5,559.4,1901.2,1871.3,362.2,35.4,0.0,202.9
2012,"Тепличный комбинат ""Майский""",1655059656,1,12,1,16.0,1966.8,1411.3,1992.8,1428.6,541.4,459.7,2534.2,1888.3,1871.8,1521.0,455.4,199.7,455.4,204.8,50.0,0.0,207.1,162.5,2534.2,1888.3,1720.8,1481.6,403.1,319.9,50.7,27.3,383.7,327.9,1660.2,1549.4,774.4,237.2,0.0,710.4
2012,НефтеХимСэвилен,1658045771,24,16,0,16.0,8.7,144.8,695.0,819.1,168.5,563.2,863.6,1382.3,726.7,1272.8,0.0,0.0,0.0,3.0,0.0,0.0,136.9,106.5,863.6,1382.3,1090.1,1621.7,99.4,157.6,0.0,0.0,106.4,159.1,1113.3,1113.3,675.8,143.6,0.0,10.7
2012,Водопроводно-канализационное и энергетическое хозяйство,1651035245,41,0,0,16.0,934.5,1011.6,939.5,1015.8,231.4,373.5,1170.8,1389.3,349.0,348.8,440.8,552.5,446.9,555.4,22.9,1.2,374.9,485.1,1170.8,1389.3,1075.0,1116.5,83.5,70.2,40.2,55.0,10.2,10.7,1117.2,1097.1,568.0,179.5,40.2,29.7
2012,Кара Алтын,1655170774,51,4,0,16.0,2.2,1.6,0.0,0.0,0.0,0.0,62.6,115.9,3.1,1.3,0.0,20.0,0.0,0.0,35.0,0.0,0.0,0.0,62.6,115.9,1155.6,840.8,0.0,0.0,4.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Татэнергосбыт,1657082308,51,18,26,16.0,398.0,377.0,438.0,404.0,5715.0,6391.0,6153.0,6795.0,2077.0,2367.0,0.0,0.0,7.0,7.0,0.0,0.0,4069.0,4421.0,6153.0,6795.0,44688.0,50425.0,202.0,1944.0,0.0,0.0,266.0,1330.0,45000.0,43304.0,43945.0,561.0,0.0,49.0
2012,Газнефтехимпереработка,1651056982,51,51,3,16.0,2.0,2.7,12.7,3.0,2024.7,1592.8,2037.3,1595.8,165.3,275.5,0.0,0.0,0.0,0.0,620.7,340.4,1872.1,1320.3,2037.3,1595.8,19125.3,9536.7,887.5,389.8,91.1,50.2,736.5,344.6,19205.7,19146.2,18322.8,7.2,102.3,0.0
2012,НефтеГазСтрой-НК,1651057249,51,51,0,16.0,18.8,4.7,0.0,0.0,0.0,0.0,49.4,45.2,0.1,0.7,0.0,0.0,0.0,0.0,9.6,5.1,0.0,0.0,49.4,45.2,1173.4,504.1,0.0,0.0,1.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Жилищная инвестиционная компания - НК,1651057129,70,11,1,16.0,2.3,4.5,2664.7,1387.7,350.4,295.0,3015.0,1682.8,17.5,-18.1,125.0,245.0,125.0,245.0,1353.6,51.1,2872.5,1455.8,3015.0,1682.8,1155.6,137.2,-1.3,-16.6,33.9,9.1,45.1,-19.2,1273.7,126.8,1806.6,12.8,33.2,0.0
2012,ПЭСТ,1651057270,40,1,0,16.0,0.0,0.0,1.8,0.1,159.3,1.8,161.0,1.9,1.7,0.4,0.0,0.0,0.0,0.0,0.0,1.2,159.3,1.5,161.0,1.9,2377.1,2.9,-2.6,1.2,0.0,0.0,1.4,1.1,2298.5,2286.9,2243.3,2.4,0.0,0.0
2012,Пестречинка,1648025889,51,32,0,16.0,14.7,9.4,14.7,13.8,313.8,227.0,328.6,240.8,-148.3,-135.4,0.0,0.0,0.0,0.0,150.1,0.0,476.9,376.2,328.6,240.8,2629.5,1738.8,7.8,-25.3,7.2,0.0,-8.4,-31.0,3160.4,2818.8,2796.9,38.4,7.2,0.0
2012,АЛКОТОРГ,1659091192,51,34,2,16.0,4.5,5.5,4.7,5.5,3146.2,2279.5,3151.0,2285.1,159.5,83.3,0.0,0.0,0.0,0.0,0.0,0.0,2991.4,2201.8,3151.0,2285.1,9770.6,8025.3,198.4,72.2,0.0,0.0,83.4,1.0,9064.6,9064.1,8799.2,108.5,0.0,0.0
2012,Актюбинское строительно-монтажное управление,1643005790,45,21,3,16.0,20.0,15.6,24.0,18.2,277.9,173.3,301.9,191.5,35.8,17.5,0.0,0.5,3.6,0.7,0.0,0.0,262.5,173.2,301.9,191.5,1213.7,1005.7,32.7,16.0,0.0,0.0,25.2,1.6,684.3,681.1,549.6,99.3,0.0,0.1
2012,Петрол-Сервис,1644026433,11,20,2,16.0,212.6,212.9,224.6,221.5,414.3,351.5,638.9,573.0,433.7,353.8,0.0,0.0,8.8,14.0,0.0,0.0,196.3,205.1,638.9,573.0,1109.4,893.7,119.6,122.6,0.0,4.0,102.2,96.8,1020.8,992.0,759.3,116.9,0.0,31.2
2012,Алексеевскдорстрой,1605003859,45,21,2,16.0,214.2,241.4,247.0,261.8,1135.5,1282.8,1382.5,1544.7,775.5,779.7,0.0,0.0,0.0,0.1,122.5,17.0,607.0,764.8,1382.5,1544.7,1993.5,3523.2,43.9,177.6,0.0,0.0,71.0,178.6,2392.2,2376.4,2003.9,336.8,0.0,94.0
2012,ТатГазСервис,1655056077,50,50,0,16.0,90.6,91.7,90.7,91.8,206.9,237.4,297.7,329.3,31.4,31.0,52.7,59.2,55.7,62.4,149.6,114.5,210.6,235.8,297.7,329.3,1843.8,1678.5,9.5,18.8,18.3,15.1,3.8,11.8,1877.2,1866.3,1915.7,13.5,10.7,0.0
2012,Траверз Компани,1655056126,51,4,0,16.0,0.0,0.0,348.5,182.0,3445.4,2209.6,3793.9,2391.6,-848.0,-655.2,0.0,0.0,0.0,0.0,3356.9,2863.1,4641.8,3046.9,3793.9,2391.6,2610.0,4406.9,0.3,2.0,234.8,393.4,-192.7,-405.2,0.0,0.0,0.0,0.0,0.0,0.0
2012,"Производственная фирма ""Транстехсервис""",1650091110,50,10,1,16.0,142.4,144.1,932.7,877.9,293.6,603.9,1226.3,1481.8,522.5,478.7,581.0,400.0,581.4,400.7,0.0,419.5,122.4,602.4,1226.3,1481.8,1536.0,2525.0,-5.8,71.1,60.2,30.1,49.0,94.1,1763.0,1583.5,1245.2,21.7,60.7,0.0
2012,"Торговый дом ""ТЭМ""",1639023596,51,65,5,16.0,0.1,0.3,0.5,0.5,274.2,300.8,274.7,301.3,-1.2,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,275.9,301.5,274.7,301.3,1791.2,2134.6,-0.6,4.0,0.0,0.6,-1.1,-0.2,1799.6,1750.4,1761.7,9.7,0.0,0.0
